Date,Temperature,PrecipIntensity,PrecipProbability,Pressure,Sunlight,DewPoint,County,State
5/15/18,67.96,0,0,1013.4,2.83333333,45.87875,Kern,CA
5/16/18,63.7829167,0,0,1015.72375,2.58333333,43.4241667,Kern,CA
5/17/18,64.08375,0,0,1014.11667,2.79166667,42.735,Kern,CA
5/18/18,68.2079167,0,0,1012.00435,2.83333333,46.2645833,Kern,CA
5/19/18,70.6783333,0,0,1010.02111,1.91304348,47.9045833,Kern,CA
5/20/18,69.2754167,0,0,1010.447,2.82608696,42.9904167,Kern,CA
5/21/18,65.415,1.25E-05,0.00125,1009.15905,2.79166667,42.39625,Kern,CA
5/22/18,70.16125,0,0,1008.81864,2.91666667,44.3825,Kern,CA
5/23/18,71.7241667,0,0,1010.43421,2.91666667,47.92125,Kern,CA
5/24/18,69.6775,0,0,1013.84059,2.91666667,46.9925,Kern,CA
5/25/18,61.7670833,0,0,1016.8805,1.65217391,44.2808333,Kern,CA
5/26/18,60.9920833,0,0,1015.4125,1.75,44.11625,Kern,CA
5/27/18,67.72,0,0,1013.03684,2.82608696,46.4816667,Kern,CA
5/28/18,75.59875,0,0,1011.5405,2.95833333,48.13125,Kern,CA
5/29/18,80.8658333,0,0,1006.60688,2.95833333,46.245,Kern,CA
5/30/18,78.1441667,0,0,1005.40444,2.31818182,45.32625,Kern,CA
5/31/18,66.6395833,0,0,1010.94444,2.60869565,34.81875,Kern,CA
6/1/18,67.92,0,0,1015.508,2.45454545,39.2158333,Kern,CA
6/2/18,76.5179167,0,0,1013.623,2.95833333,42.175,Kern,CA
6/3/18,83.5304167,0,0,1010.22529,2.95833333,40.5475,Kern,CA
6/4/18,83.3570833,0,0,1008.62476,2.95833333,40.3354167,Kern,CA
6/5/18,79.14875,0,0,1008.668,2.95833333,36.06625,Kern,CA
6/6/18,75.235,0,0,1008.80105,2.95833333,36.56375,Kern,CA
6/7/18,71.5891667,0,0,1012.86773,2.95833333,43.13125,Kern,CA
6/8/18,74.97375,0,0,1014.13143,2.95833333,44.5975,Kern,CA
6/9/18,73.8104167,0,0,1013.76,2.95833333,43.61125,Kern,CA
6/10/18,66.7983333,0,0,1015.40292,2.95833333,35.92625,Kern,CA
6/11/18,73.80625,0,0,1011.36087,2.95833333,38.7520833,Kern,CA
6/12/18,80.33625,0.0001,0.00458333,1008.22455,2.95833333,42.1320833,Kern,CA
6/13/18,85.21375,0,0,1006.2455,2.45454545,43.4291667,Kern,CA
6/14/18,84.7633333,0,0,1005.545,2.1,40.8720833,Kern,CA
6/15/18,82.1045833,0,0,1004.0505,2.95833333,32.415,Kern,CA
6/16/18,75.4933333,0,0,1004.07929,2.86363636,34.6804167,Kern,CA
6/17/18,65.4075,0,0,1010.415,2.33333333,42.4679167,Kern,CA
6/18/18,70.3104167,0,0,1014.19476,3.04347826,45.2695833,Kern,CA
6/19/18,77.1295833,2.73E-05,0.00590909,1013.06,2.54545455,47.93875,Kern,CA
6/20/18,82.2104167,0,0,1011.85905,3,50.3533333,Kern,CA
6/21/18,82.6120833,0,0,1012.04263,3,46.3658333,Kern,CA
6/22/18,84.2872727,0,0,1009.92158,2.7,44.7186364,Kern,CA
6/23/18,84.7373913,0,0,1006.05722,2.86956522,42.0613043,Kern,CA
6/24/18,86.4052174,0,0,1006.58778,2.31818182,45.2873913,Kern,CA
6/25/18,84.0766667,0,0,1010.48409,3,50.62375,Kern,CA
6/26/18,84.5408333,0,0,1010.498,3,51.2766667,Kern,CA
6/27/18,85.07125,0,0,1009.745,3,41.2641667,Kern,CA
6/28/18,80.5630435,0,0,1009.84143,2.95652174,35.4721739,Kern,CA
6/29/18,78.9554167,0,0,1009.71091,3,45.4608333,Kern,CA
6/30/18,84.0591667,0,0,1009.276,3,46.055,Kern,CA
2/1/15,55.37875,2.92E-05,0.01375,1020.430417,0.625,45.8275,Fresno,CA
2/2/15,55.62458333,0,0,1020.821667,0.625,45.89541667,Fresno,CA
2/3/15,55.38375,2.08E-05,0.00875,1020.20625,0.625,47.04833333,Fresno,CA
2/4/15,60.31,0,0,1018.124583,0.625,44.11875,Fresno,CA
2/5/15,62.52708333,0,0,1015.785833,0.625,39.58791667,Fresno,CA
2/6/15,63.80333333,0.000933333,0.03,1015.920833,0.625,40.22666667,Fresno,CA
2/7/15,60.67125,0.026583333,0.458333333,1018.954583,0.583333333,56.16791667,Fresno,CA
2/8/15,64.39291667,0.0014375,0.139166667,1017.894167,0.666666667,56.39083333,Fresno,CA
2/9/15,60.82666667,0.00025,0.006666667,1021.585417,0.791666667,51.39166667,Fresno,CA
2/10/15,52.17833333,0,0,1021.001667,0.666666667,46.92,Fresno,CA
2/11/15,54.88541667,5.83E-05,0.01125,1021.29625,0.791666667,47.41833333,Fresno,CA
2/12/15,58.75458333,0,0,1022.08375,0.833333333,46.85708333,Fresno,CA
2/13/15,60.10833333,0,0,1019.909167,0.833333333,46.93708333,Fresno,CA
2/14/15,61.18041667,0,0,1018.595417,0.833333333,48.82125,Fresno,CA
2/15/15,60.97833333,0,0,1016.695,0.916666667,49.88958333,Fresno,CA
2/16/15,61.54208333,0,0,1015.432917,0.875,50.145,Fresno,CA
2/17/15,60.80458333,0,0,1018.074167,0.958333333,49.7725,Fresno,CA
2/18/15,54.60583333,0,0,1021.33125,0.75,49.53833333,Fresno,CA
2/19/15,56.66916667,0.000108333,0.013333333,1019.601667,0.916666667,49.99958333,Fresno,CA
2/20/15,53.21,6.25E-05,0.0075,1017.107083,0.75,49.3,Fresno,CA
2/21/15,52.84541667,0,0,1013.564583,0.75,48.69833333,Fresno,CA
2/22/15,49.7925,0.006229167,0.215416667,1010.5525,0.75,46.59333333,Fresno,CA
2/23/15,50.055,0.0148625,0.3275,1016.947917,0.75,43.96875,Fresno,CA
2/24/15,50.415,6.67E-05,0.01,1026.17,1.125,40.11375,Fresno,CA
2/25/15,53.225,0,0,1022.974583,1.166666667,41.80041667,Fresno,CA
2/26/15,54.64041667,1.67E-05,0.001666667,1015.844167,1.041666667,43.57625,Fresno,CA
2/27/15,55.35666667,0.0004875,0.010833333,1009.27875,1,44.80833333,Fresno,CA
2/28/15,52.23916667,0.000183333,0.029583333,1009.431667,0.916666667,41.62125,Fresno,CA
3/1/15,52.38208333,8.33E-06,0.001666667,1013.86,1.041666667,41.38083333,Fresno,CA
3/2/15,51.11958333,0.004016667,0.134166667,1012.152917,1,43.21625,Fresno,CA
3/3/15,52.16291667,0,0,1015.48,1.083333333,41.10541667,Fresno,CA
3/4/15,54.89916667,0,0,1020.111667,1,41.50625,Fresno,CA
3/5/15,56.94125,0,0,1025.409583,1.333333333,40.31375,Fresno,CA
3/6/15,57.545,0,0,1023.5775,1.333333333,41.5625,Fresno,CA
3/7/15,59.74958333,0,0,1018.7925,1.333333333,43.31875,Fresno,CA
3/8/15,61.89478261,0,0,1016.82087,1.217391304,42.73304348,Fresno,CA
3/9/15,62.76375,0,0,1015.04875,1.333333333,45.02958333,Fresno,CA
3/10/15,66.29041667,0,0,1013.875417,1,43.22541667,Fresno,CA
3/11/15,65.26083333,0,0,1018.374167,1,46.66083333,Fresno,CA
3/12/15,59.92333333,0,0,1022.3475,1.208333333,49.5625,Fresno,CA
3/13/15,64.83166667,0,0,1020.67375,1.333333333,49.70416667,Fresno,CA
3/14/15,71.68208333,0,0,1018.177083,1.25,47.24875,Fresno,CA
3/15/15,73.83375,0,0,1016.145833,1.208333333,44.97958333,Fresno,CA
3/16/15,65.43875,0,0,1015.480417,1.25,46.89833333,Fresno,CA
3/17/15,63.83875,0,0,1016.432083,1.083333333,50.54291667,Fresno,CA
3/18/15,63.69166667,0,0,1015.706667,1.25,48.20875,Fresno,CA
3/19/15,65.63875,0,0,1016.4775,1.583333333,47.22708333,Fresno,CA
3/20/15,67.30333333,0,0,1017.965417,1.25,47.28375,Fresno,CA
3/21/15,64.65791667,0,0,1019.102917,1.166666667,43.62333333,Fresno,CA
3/22/15,64.79791667,0,0,1019.514583,1.291666667,44.91833333,Fresno,CA
3/23/15,61.31458333,0,0,1022.796667,1.291666667,45.22125,Fresno,CA
3/24/15,60.09583333,0,0,1022.972917,1.208333333,44.18083333,Fresno,CA
3/25/15,63.11333333,0,0,1021.6225,1.666666667,48.00791667,Fresno,CA
3/26/15,69.21083333,0,0,1020.03375,1.75,45.335,Fresno,CA
3/27/15,73.07958333,0,0,1017.9475,1.75,44.07333333,Fresno,CA
3/28/15,69.52375,0,0,1018.18625,1.708333333,47.57541667,Fresno,CA
3/29/15,70.01166667,0,0,1017.152083,1.75,45.00583333,Fresno,CA
3/30/15,72.36958333,0,0,1015.270833,1.791666667,42.485,Fresno,CA
3/31/15,65.72625,0,0,1016.937917,1.791666667,42.03416667,Fresno,CA
4/1/15,59.50833333,0,0,1018.082083,1.458333333,34.44791667,Fresno,CA
4/2/15,58.50708333,0,0,1019.110833,2.041666667,32.50958333,Fresno,CA
4/3/15,62.65875,0,0,1020.155,2.041666667,31.83333333,Fresno,CA
4/4/15,62.89833333,0,0,1015.088333,2.041666667,29.46541667,Fresno,CA
4/5/15,58.07375,0,0,1011.99125,1.791666667,35.13416667,Fresno,CA
4/6/15,56.19,0,0,1013.658333,1.666666667,35.06166667,Fresno,CA
4/7/15,51.665,0.0176375,0.361666667,1014.230833,1.333333333,40.50166667,Fresno,CA
4/8/15,54.14708333,8.33E-05,0.01625,1019.538333,1.916666667,39.74666667,Fresno,CA
4/9/15,57.26375,1.25E-05,0.00125,1016.132917,1.5,41.2925,Fresno,CA
4/10/15,61.97416667,0,0,1015.090417,1.875,39.97375,Fresno,CA
4/11/15,64.00291667,0,0,1015.0275,1.75,39.92041667,Fresno,CA
4/12/15,65.86583333,0,0,1014.987917,1.958333333,45.13,Fresno,CA
4/13/15,70.65208333,2.50E-05,0.003333333,1015.444167,2.208333333,43.6225,Fresno,CA
4/14/15,59.85416667,0,0,1021.639583,2.041666667,32.96458333,Fresno,CA
4/15/15,58.49541667,0,0,1018.87625,2.25,30.80041667,Fresno,CA
4/16/15,65.0925,0,0,1015.989583,2.25,31.85291667,Fresno,CA
4/17/15,68.64458333,0,0,1016.818333,2.333333333,32.09,Fresno,CA
4/18/15,71.22291667,0,0,1014.2675,1.791666667,35.39458333,Fresno,CA
4/19/15,74.26791667,0,0,1010.855833,2.125,39.23291667,Fresno,CA
4/20/15,72.47166667,0,0,1007.9575,2.208333333,46.22916667,Fresno,CA
4/21/15,66.07208333,0,0,1008.969167,1.875,47.82416667,Fresno,CA
4/22/15,63.945,0,0,1010.119167,1.75,48.58416667,Fresno,CA
4/23/15,65.99083333,4.17E-05,0.005416667,1009.479167,1.875,50.02,Fresno,CA
4/24/15,63.90958333,0.000933333,0.014166667,1012.9525,1.666666667,43.21041667,Fresno,CA
4/25/15,57.94166667,0.027279167,0.3525,1013.964583,1.708333333,46.39625,Fresno,CA
4/26/15,61.05041667,0,0,1017.003333,2.083333333,46.2025,Fresno,CA
4/27/15,68.90291667,0,0,1015.209583,2.375,47.67083333,Fresno,CA
4/28/15,75.41583333,0,0,1014.064583,2.5,47.48375,Fresno,CA
4/29/15,75.51541667,0,0,1012.459583,1.75,48.115,Fresno,CA
4/30/15,76.11458333,0,0,1009.385833,2,47.76375,Fresno,CA
5/1/15,78.49083333,0,0,1009.087917,2.416666667,41.42291667,Fresno,CA
5/2/15,76.60333333,0,0,1009.163333,2.541666667,32.70375,Fresno,CA
5/3/15,72.80125,0,0,1009.044583,2.458333333,33.47583333,Fresno,CA
5/4/15,68.7175,0,0,1010.964583,2.333333333,44.21458333,Fresno,CA
5/5/15,67.40125,0,0,1011.316667,2.458333333,43.5675,Fresno,CA
5/6/15,63.70875,0,0,1009.387917,2.583333333,41.07125,Fresno,CA
5/7/15,56.72625,0.003958333,0.220833333,1007.323333,1.708333333,43.12583333,Fresno,CA
5/8/15,56.57458333,0.001241667,0.12875,1012.247917,1.5,43.4,Fresno,CA
5/9/15,66.04375,0,0,1016.33625,2.333333333,45.67666667,Fresno,CA
5/10/15,71.32583333,0,0,1014.782917,2.5,46.91708333,Fresno,CA
5/11/15,71.02416667,0,0,1010.709167,1.958333333,41.165,Fresno,CA
5/12/15,63.21375,0,0,1011.2925,2.291666667,35.19291667,Fresno,CA
5/13/15,62.57291667,0,0,1012.138333,1.708333333,36.08125,Fresno,CA
5/14/15,59.14541667,0.002125,0.152916667,1009.695,1.541666667,42.84208333,Fresno,CA
5/15/15,59.88708333,0.0006,0.04375,1011.717917,1.75,47.78791667,Fresno,CA
5/16/15,64.1625,0,0,1013.81375,2.125,43.55041667,Fresno,CA
5/17/15,64.62666667,7.50E-05,0.00375,1014.646667,1.958333333,45.22583333,Fresno,CA
5/18/15,65.42041667,0.000470833,0.02875,1015.509167,2.208333333,44.5925,Fresno,CA
5/19/15,64.9975,0,0,1015.755,2.5,44.32541667,Fresno,CA
5/20/15,67.25666667,0,0,1011.8175,2.375,44.81958333,Fresno,CA
5/21/15,62.95791667,0,0,1012.67125,1.583333333,47.02208333,Fresno,CA
5/22/15,63.58583333,7.08E-05,0.011666667,1014.8275,1.583333333,48.2675,Fresno,CA
5/23/15,67.17541667,3.33E-05,0.005833333,1015.95,2.166666667,49.60458333,Fresno,CA
5/24/15,68.66708333,0,0,1013.61125,2.458333333,49.53291667,Fresno,CA
5/25/15,73.40916667,0,0,1011.34875,2.625,50.14,Fresno,CA
5/26/15,72.04458333,0,0,1012.410833,2.625,49.6375,Fresno,CA
5/27/15,73.08125,0,0,1012.99,2.666666667,46.30791667,Fresno,CA
5/28/15,75.295,0,0,1013.224167,2.083333333,46.38333333,Fresno,CA
5/29/15,78.92708333,0,0,1011.735,2.166666667,45.58083333,Fresno,CA
5/30/15,81.91208333,0.000116667,0.014166667,1010.342917,2.083333333,45.66458333,Fresno,CA
5/31/15,80.18,0,0,1009.614167,2.458333333,45.04208333,Fresno,CA
6/1/15,71.79916667,0,0,1014.119583,2.625,44.34333333,Fresno,CA
6/2/15,72.78291667,0,0,1013.986667,2.708333333,49.94125,Fresno,CA
6/3/15,73.39041667,0,0,1010.658333,2.291666667,44.41208333,Fresno,CA
6/4/15,70.16625,0,0,1008.379583,2.708333333,45.15875,Fresno,CA
6/5/15,73.41666667,2.92E-05,0.002916667,1007.712917,2.416666667,46.89291667,Fresno,CA
6/6/15,77.34541667,0,0,1009.23625,2.5,48.15583333,Fresno,CA
6/7/15,82.04666667,0,0,1009.8925,2.666666667,49.0575,Fresno,CA
6/8/15,89.42416667,0,0,1008.737083,2.708333333,47.70041667,Fresno,CA
6/9/15,83.37708333,0,0,1008.9675,1.75,49.89958333,Fresno,CA
6/10/15,79.97916667,0,0,1010.33875,2.541666667,55.8225,Fresno,CA
6/11/15,79.9425,0,0,1009.394583,2.791666667,58.18958333,Fresno,CA
6/12/15,86.78958333,0,0,1007.06,2.666666667,59.28875,Fresno,CA
6/13/15,90.14458333,0,0,1004.627917,2.875,54.22791667,Fresno,CA
6/14/15,85.27041667,0,0,1005.441667,2.791666667,46.05375,Fresno,CA
6/15/15,82.33166667,0,0,1008.26,2.875,42.25291667,Fresno,CA
6/16/15,81.09958333,0,0,1010.783333,2.75,42.44333333,Fresno,CA
6/17/15,84.86416667,0,0,1010.266667,2.541666667,41.18833333,Fresno,CA
6/18/15,85.535,0,0,1011.43625,2.75,37.82708333,Fresno,CA
6/19/15,81.61041667,0,0,1011.95875,2.625,35.335,Fresno,CA
6/20/15,83.63541667,0,0,1009.827917,2.125,38.59583333,Fresno,CA
6/21/15,83.31416667,0,0,1011.357083,2.708333333,36.28833333,Fresno,CA
6/22/15,79.40458333,0,0,1013.610833,2.958333333,32.82875,Fresno,CA
6/23/15,81.04416667,0,0,1012.221667,2.583333333,39.12625,Fresno,CA
6/24/15,83.46458333,0,0,1010.28,2.875,45.63708333,Fresno,CA
6/25/15,88.28166667,0,0,1009.85375,2.916666667,47.92708333,Fresno,CA
6/26/15,89.70291667,0,0,1010.215833,2.083333333,48.25125,Fresno,CA
6/27/15,86.95458333,0,0,1012.0125,2.291666667,48.99333333,Fresno,CA
6/28/15,84.2825,0,0,1012.112917,2.086956522,55.59416667,Fresno,CA
6/29/15,84.15291667,0,0,1011.781667,1.958333333,55.60375,Fresno,CA
6/30/15,90.4725,0,0,1009.489583,2.333333333,55.34375,Fresno,CA
2/1/16,43.13666667,0.000429167,0.03875,1019.0575,0.625,34.60208333,Fresno,CA
2/2/16,41.81541667,0.000104167,0.007083333,1025.582917,0.541666667,33.37208333,Fresno,CA
2/3/16,44.53916667,3.33E-05,0.000416667,1029.2325,0.625,34.53208333,Fresno,CA
2/4/16,46.54416667,0,0,1030.474167,0.625,37.70416667,Fresno,CA
2/5/16,48.8625,0,0,1030.1175,0.708333333,39.55333333,Fresno,CA
2/6/16,49.88958333,0,0,1028.869167,0.708333333,41.60666667,Fresno,CA
2/7/16,52.43458333,3.33E-05,0.006666667,1025.344583,0.791666667,44.50916667,Fresno,CA
2/8/16,56.13375,0,0,1023.985,0.833333333,44.23166667,Fresno,CA
2/9/16,58.57791667,0,0,1022.83,0.708333333,44.63625,Fresno,CA
2/10/16,58.30333333,0,0,1023.00125,0.75,46.69166667,Fresno,CA
2/11/16,57.8025,0,0,1021.330833,0.75,48.2675,Fresno,CA
2/12/16,56.7525,0,0,1022.050417,0.708333333,47.24291667,Fresno,CA
2/13/16,56.1825,0,0,1023.287083,0.833333333,49.1975,Fresno,CA
2/14/16,55.62958333,0,0,1023.56,0.75,49.83375,Fresno,CA
2/15/16,58.32083333,7.92E-05,0.01875,1020.48125,0.916666667,50.15833333,Fresno,CA
2/16/16,60.5525,1.25E-05,0.001666667,1013.901667,0.916666667,50.47541667,Fresno,CA
2/17/16,61.34375,0.000704167,0.083333333,1006.514583,0.708333333,46.14333333,Fresno,CA
2/18/16,54.65208333,0.0129375,0.19625,1014.935833,0.75,43.71875,Fresno,CA
2/19/16,52.895,0,0,1020.382917,0.916666667,40.83291667,Fresno,CA
2/20/16,51.275,0,0,1022.684583,0.75,44.18291667,Fresno,CA
2/21/16,52.83166667,0,0,1023.847917,0.916666667,45.59958333,Fresno,CA
2/22/16,55.07333333,0,0,1022.0675,0.916666667,46.15791667,Fresno,CA
2/23/16,57.22625,0,0,1018.243333,0.958333333,46.39583333,Fresno,CA
2/24/16,58.94416667,0,0,1020.050417,0.958333333,44.9825,Fresno,CA
2/25/16,59.32291667,0,0,1019.882917,1.125,44.85166667,Fresno,CA
2/26/16,60.98041667,8.33E-06,0.002083333,1019.464167,1,46.1675,Fresno,CA
2/27/16,58.85375,0,0,1020.620833,1.041666667,49.90625,Fresno,CA
2/28/16,57.06791667,0,0,1021.393333,1,48.90208333,Fresno,CA
2/29/16,59.0275,8.33E-06,0.00125,1021.23875,1.166666667,49.15583333,Fresno,CA
3/1/16,62.6475,0,0,1019.975833,1.083333333,50.78583333,Fresno,CA
3/2/16,60.96625,0,0,1018.562083,1,48.92,Fresno,CA
3/3/16,60.46375,0,0,1018.44125,0.958333333,48.30541667,Fresno,CA
3/4/16,61.78791667,0.011879167,0.154583333,1016.137917,1,52.09875,Fresno,CA
3/5/16,60.30625,0.028666667,0.58875,1013.3325,0.958333333,55.72541667,Fresno,CA
3/6/16,57.20625,0.030679167,0.375416667,1014.072917,1.125,46.11083333,Fresno,CA
3/7/16,49.0625,0.029654167,0.4375,1010.480417,0.958333333,42.96375,Fresno,CA
3/8/16,52.81541667,0.0001375,0.012916667,1018.502083,1,44.35583333,Fresno,CA
3/9/16,56.48875,0,0,1019.737083,1.25,47.06458333,Fresno,CA
3/10/16,62.8,0,0,1016.757083,1.166666667,50.52166667,Fresno,CA
3/11/16,54.01458333,0.027258333,0.3575,1012.637083,1,46.505,Fresno,CA
3/12/16,51.87416667,0.001825,0.144166667,1021.83875,1.041666667,44.905,Fresno,CA
3/13/16,53.90565217,0.009147826,0.33173913,1020.41087,1.043478261,48.49826087,Fresno,CA
3/14/16,57.31333333,0.000308333,0.039166667,1021.319167,1.041666667,49.13041667,Fresno,CA
3/15/16,54.67041667,0,0,1022.414167,1.291666667,46.1475,Fresno,CA
3/16/16,58.39833333,0,0,1018.3525,1.291666667,47.695,Fresno,CA
3/17/16,61.67333333,0,0,1014.050833,1.583333333,51.22333333,Fresno,CA
3/18/16,63.57791667,8.33E-06,0.00125,1013.927917,1.333333333,51.31583333,Fresno,CA
3/19/16,64.10166667,0,0,1015.63,1.166666667,52.24208333,Fresno,CA
3/20/16,64.64291667,0,0,1016.950417,1.291666667,52.06458333,Fresno,CA
3/21/16,59.21,0.0006,0.04875,1018.648333,1.083333333,50.89583333,Fresno,CA
3/22/16,54.76541667,0.001116667,0.045833333,1021.11375,1.583333333,41.73333333,Fresno,CA
3/23/16,54.55291667,0,0,1024.434583,1.291666667,41.89375,Fresno,CA
3/24/16,58.415,0,0,1022.40375,1.375,45.93083333,Fresno,CA
3/25/16,60.36875,0,0,1015.930833,1.5,48.9075,Fresno,CA
3/26/16,61.56916667,0,0,1013.71125,1.625,48.67791667,Fresno,CA
3/27/16,63.29041667,0,0,1015.699583,1.708333333,48.78708333,Fresno,CA
3/28/16,54.44916667,0,0,1011.840417,1.416666667,37.41625,Fresno,CA
3/29/16,51.9275,0,0,1011.51125,1.666666667,35.74791667,Fresno,CA
3/30/16,55.44166667,1.25E-05,0.001666667,1014.609167,1.666666667,37.99625,Fresno,CA
3/31/16,60.22041667,1.25E-05,0.001666667,1018.16375,1.666666667,43.52083333,Fresno,CA
4/1/16,63.42875,0,0,1019.850417,2,46.975,Fresno,CA
4/2/16,66.53375,0,0,1019.785417,1.833333333,48.6025,Fresno,CA
4/3/16,67.95625,0,0,1017.392917,1.583333333,50.05208333,Fresno,CA
4/4/16,65.75416667,0,0,1019.98875,1.833333333,48.59,Fresno,CA
4/5/16,65.87958333,0,0,1020.794167,2.083333333,50.08333333,Fresno,CA
4/6/16,70.24416667,1.25E-05,0.0025,1018.455833,1.583333333,52.14791667,Fresno,CA
4/7/16,69.62458333,0,0,1012.48,1.458333333,51.65583333,Fresno,CA
4/8/16,64.21625,0.008066667,0.175416667,1011.117083,1.458333333,54.1225,Fresno,CA
4/9/16,60.8825,0.04345,0.49625,1012.230833,1.416666667,54.66333333,Fresno,CA
4/10/16,61.605,0.000304167,0.038333333,1012.137917,1.541666667,53.52125,Fresno,CA
4/11/16,62.7825,0,0,1017.620833,1.625,53.25333333,Fresno,CA
4/12/16,63.25125,0,0,1020.391667,1.791666667,53.80041667,Fresno,CA
4/13/16,61.39833333,0,0,1020.067083,2.041666667,47.27666667,Fresno,CA
4/14/16,59.95375,0,0,1017.43625,1.833333333,43.52291667,Fresno,CA
4/15/16,57.64208333,0,0,1016.825,2.083333333,41.40958333,Fresno,CA
4/16/16,63.9275,0,0,1018.1725,2.333333333,43.3075,Fresno,CA
4/17/16,69.67416667,1.67E-05,0.002083333,1016.597917,2.333333333,42.9725,Fresno,CA
4/18/16,72.74583333,0,0,1016.249167,1.958333333,43.485,Fresno,CA
4/19/16,73.28166667,2.92E-05,0.005416667,1013.4225,1.916666667,46.1775,Fresno,CA
4/20/16,71.21041667,1.67E-05,0.002916667,1012.262083,1.791666667,43.1275,Fresno,CA
4/21/16,68.67708333,8.33E-06,0.0025,1011.201667,1.75,45.38166667,Fresno,CA
4/22/16,61.15625,0.0089875,0.17625,1013.467917,1.708333333,50.18666667,Fresno,CA
4/23/16,59.15333333,2.08E-05,0.002916667,1020.07125,1.916666667,44.80375,Fresno,CA
4/24/16,61.14916667,0.0001375,0.008333333,1014.854583,1.75,47.20958333,Fresno,CA
4/25/16,56.55208333,0,0,1013.897917,2.041666667,37.21041667,Fresno,CA
4/26/16,59.82375,0,0,1015.955833,1.791666667,39.24958333,Fresno,CA
4/27/16,58.91,0.0003125,0.01625,1012.2775,2.166666667,42.46458333,Fresno,CA
4/28/16,57.32416667,0,0,1011.6075,1.583333333,45.98375,Fresno,CA
4/29/16,65.41291667,0,0,1013.45625,1.875,46.46708333,Fresno,CA
4/30/16,64.19666667,0,0,1009.290833,2.5,46.14083333,Fresno,CA
5/1/16,70.0375,0.000145833,0.017083333,1010.532083,2.458333333,44.87125,Fresno,CA
5/2/16,73.39125,0,0,1014.05,2.416666667,43.36791667,Fresno,CA
5/3/16,73.54666667,0,0,1012.892083,1.875,46.35833333,Fresno,CA
5/4/16,71.305,0,0,1009.357917,1.833333333,51.61125,Fresno,CA
5/5/16,62.94041667,0.0018875,0.03125,1010.34,1.5,49.02166667,Fresno,CA
5/6/16,59.75083333,0.006304167,0.3075,1010.81375,1.5,52.82291667,Fresno,CA
5/7/16,62.00541667,6.67E-05,0.009166667,1012.98875,1.666666667,52.015,Fresno,CA
5/8/16,63.48208333,0,0,1013.399583,1.666666667,51.67625,Fresno,CA
5/9/16,71.00041667,0,0,1012.4525,2.25,53.97916667,Fresno,CA
5/10/16,71.6625,0,0,1012.402917,2.666666667,52.27041667,Fresno,CA
5/11/16,75.725,4.17E-05,0.005833333,1013.702083,2.25,52.11208333,Fresno,CA
5/12/16,79.71625,2.92E-05,0.00625,1013.453333,2.708333333,51.69708333,Fresno,CA
5/13/16,76.7925,3.75E-05,0.004583333,1012.079167,2.541666667,54.30458333,Fresno,CA
5/14/16,68.52791667,3.75E-05,0.004583333,1014.365,2.125,48.61958333,Fresno,CA
5/15/16,68.53958333,0,0,1012.45375,2.541666667,49.605,Fresno,CA
5/16/16,70.85666667,3.33E-05,0.006666667,1011.572917,2.666666667,48.64416667,Fresno,CA
5/17/16,75.05083333,2.92E-05,0.005,1010.958333,2.666666667,48.53833333,Fresno,CA
5/18/16,79.40916667,0,0,1012.043333,2.625,47.40791667,Fresno,CA
5/19/16,76.29708333,1.25E-05,0.002083333,1008.179167,2.625,46.37041667,Fresno,CA
5/20/16,62.215,0,0,1009.349167,2.458333333,38.26291667,Fresno,CA
5/21/16,60.33416667,1.25E-05,0.002083333,1015.3,2.625,40.31625,Fresno,CA
5/22/16,62.65125,0,0,1016.66,2.708333333,42.17416667,Fresno,CA
5/23/16,64.26333333,0,0,1012.202083,2.75,43.5,Fresno,CA
5/24/16,65.98291667,0,0,1012.806667,2.666666667,46.5775,Fresno,CA
5/25/16,64.45125,0.002404167,0.050416667,1016.856667,2.5,50.08583333,Fresno,CA
5/26/16,68.88,1.67E-05,0.002083333,1016.074167,2.875,50.52583333,Fresno,CA
5/27/16,74.74458333,3.33E-05,0.004166667,1011.059167,2.791666667,50.2525,Fresno,CA
5/28/16,77.30541667,1.25E-05,0.002083333,1008.54625,2.75,48.31291667,Fresno,CA
5/29/16,79.05875,0,0,1011.2425,2.833333333,47.73083333,Fresno,CA
5/30/16,79.88791667,1.67E-05,0.002083333,1012.122917,2.833333333,49.94208333,Fresno,CA
5/31/16,83.50291667,1.25E-05,0.002083333,1009.022917,2.75,52.10958333,Fresno,CA
6/1/16,86.4475,1.67E-05,0.0025,1008.95125,2.833333333,49.1075,Fresno,CA
6/2/16,84.62083333,2.50E-05,0.004166667,1012.258333,2.708333333,46.59958333,Fresno,CA
6/3/16,84.94458333,3.33E-05,0.005,1012.9925,2.791666667,47.74541667,Fresno,CA
6/4/16,87.2775,1.25E-05,0.002916667,1010.493333,2.791666667,49.14583333,Fresno,CA
6/5/16,84.85083333,2.92E-05,0.005416667,1008.392917,2.833333333,49.905,Fresno,CA
6/6/16,84.61208333,1.67E-05,0.002083333,1006.263333,2.833333333,49.75125,Fresno,CA
6/7/16,84.43875,8.33E-06,0.002083333,1008.475833,2.875,54.51041667,Fresno,CA
6/8/16,79.675,1.67E-05,0.002083333,1010.015417,2.583333333,51.99375,Fresno,CA
6/9/16,76.76083333,8.33E-06,0.002083333,1010.685833,2.791666667,47.48083333,Fresno,CA
